Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1573857306.526724,61971,709,334318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00692421883420602,-0.001731054708551505,0.015446334322459582,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2401964599609374,1.1324573852539062,8.607154968261717,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.5366597,61972,709,344317680,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0002663161090079238,-0.008921589651765448,0.010120012142301104,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2928688964843749,1.3838485595703125,8.2743609375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.5468576,61973,709,354317710,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0003994741635118857,-0.01810949541253882,0.0073236929977179045,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.5107412475585937,1.3407529296874998,8.647856396484375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.5568936,61974,709,364317690,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0009321063815277333,-0.020506340393610132,0.008655273542757524,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2856862915039062,1.0366893188476562,8.604760766601562,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.580154,61975,709,374317870,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.005326322180158476,-0.011318434632836761,0.011318434632836761,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0941501586914062,1.209071838378906,8.44674345703125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.5809739,61976,709,384318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.006791060779702058,0.002530003035575276,0.015313176267955617,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2425906616210938,1.2497732666015624,8.719682446289061,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.586985,61977,709,394317730,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.004660531907638666,-0.011984224905356573,0.01744370514001901,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4963760375976562,1.0965443603515623,8.29351455078125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.5967467,61978,709,404317720,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.006125270507182248,-0.029028455881863695,0.013715279613908078,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.4125789794921875,1.0007762939453124,8.702923034667968,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6070745,61979,709,414318040,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0042610577441267805,-0.04221110327775593,0.007456851052221866,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0462661254882812,1.0438719238281249,8.626308581542968,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6170392,61980,709,424318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00692421883420602,-0.023835291756209184,0.013049489341388266,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8547299926757812,0.7781155395507812,8.640673791503906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.626825,61981,709,434317700,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0021305288720633903,-0.0001331580545039619,0.020106866230098247,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9624690673828125,0.7613561279296874,8.652644799804687,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6369083,61982,709,444318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0018642127630554665,-0.0027963191445832,0.017044230976507122,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1827356201171875,0.9959878906249999,8.360552197265624,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6467316,61983,709,454317670,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.004527373853134705,-0.024101607865217107,0.008122641324741676,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2713210815429687,0.9696516723632812,8.542511523437499,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6576047,61984,709,464317850,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0009321063815277333,-0.02769687533682408,0.006791060779702058,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1372457885742187,0.97683427734375,8.398859423828124,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6821086,61985,709,474318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008655273542757524,-0.017976337358034857,0.01251685712337242,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6847416748046875,1.005564697265625,8.487444885253906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6828358,61986,709,484317990,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010519486305812991,-0.0029294771990871615,0.015712650431467506,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7158662963867187,1.0127473022460938,8.559270935058594,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.6865997,61987,709,494317680,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0083889574337496,0.004127899689622819,0.017044230976507122,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0510545288085937,1.0366893188476562,8.348581188964843,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.696407,61988,709,504317670,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01265001517787638,-0.01344896350490015,0.0073236929977179045,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.2306196533203124,1.426944189453125,8.643067993164061,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.706875,61989,709,514317740,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005060006071150552,-0.0223705531566656,0.00692421883420602,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1180921752929687,1.39821376953125,8.623914379882812,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.716712,61990,709,524317680,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003728425526110933,-0.017576863194522972,0.013315805450396189,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8858546142578124,1.1755530151367186,8.346186987304687,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.7267041,61991,709,534317670,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0055926382891664,-0.01038632825130903,0.01478054404993977,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.679953271484375,1.3670891479492187,8.755595471191405,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.7368484,61992,709,544317860,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005992112452678286,-0.006791060779702058,0.008921589651765448,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7829039428710937,1.2928688964843749,8.456320263671875,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.7466247,61993,709,554318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0042610577441267805,-0.0083889574337496,0.004394215798630743,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.13006318359375,1.16837041015625,8.535328918457031,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.7569015,61994,709,564317940,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0001331580545039619,-0.011584750741844684,0.005858954398174323,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0702081420898437,0.93852705078125,8.628702783203124,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.773895,61995,709,574317660,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.002663161090079238,-0.010785802414820914,0.00625842856168621,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8307879760742187,1.0390835205078124,8.410830432128906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.7768483,61996,709,584318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.007989483270237714,-0.011717908796348646,0.009853696033293181,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.82360537109375,0.8667010009765624,8.540117321777343,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.7868035,61997,709,594317690,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011451592687340723,-0.012383699068868458,0.010652644360316953,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8786720092773437,0.6200982299804687,8.40125362548828,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.7967844,61998,709,604317970,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013582121559404116,-0.0167779148674992,0.004127899689622819,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.833182177734375,0.74699091796875,8.525752111816406,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8066745,61999,709,614317700,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016511598758491276,-0.01265001517787638,0.0038615835806148956,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.5865794067382812,0.8259995727539062,8.700528833007812,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8169386,62000,709,624317700,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02037318233910617,-0.0001331580545039619,0.0042610577441267805,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6488286499023437,0.928950244140625,8.504204296874999,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.827031,62001,709,634317790,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016511598758491276,0.005725796343670361,0.006125270507182248,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7733271362304687,1.0630255371093749,8.652644799804687,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8370252,62002,709,644318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.023036343429185407,-0.0001331580545039619,0.005725796343670361,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8020575561523438,1.2234370483398436,8.449137658691406,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8467038,62003,709,654318020,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021172130666129944,-0.011851066850852611,0.007456851052221866,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.97683427734375,1.2497732666015624,8.674192614746094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8568356,62004,709,664318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.022104237047657675,-0.016644756812995237,0.0027963191445832,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9002198242187499,1.446097802734375,8.695740429687499,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8838098,62005,709,674317700,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013715279613908078,-0.00905474770626941,0.0073236929977179045,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.679953271484375,1.438915197753906,8.686163623046875,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8844252,62006,709,684317710,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01251685712337242,0.006524744670694133,0.01478054404993977,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6631938598632812,1.2785036865234374,8.626308581542968,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.887062,62007,709,694317700,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013981595722916,0.007989483270237714,0.010519486305812991,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9744400756835937,1.2880804931640624,8.461108666992187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.8968172,62008,709,704317970,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01251685712337242,-0.011851066850852611,0.007856325215733753,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1252747802734375,1.254561669921875,8.518569506835936,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.9066331,62009,709,714318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008122641324741676,-0.015446334322459582,0.012117382959860534,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8954314208984374,0.9241618408203125,8.741230261230468,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.9167175,62010,709,724317750,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008788431597261486,-0.006391586616190171,0.014114753777419962,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.6919242797851562,0.9959878906249999,8.640673791503906,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.926524,62011,709,734317720,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01597896654047543,0.0033289513625990473,0.01344896350490015,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7613561279296874,0.9097966308593749,8.585607153320312,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.9367561,62012,709,744317690,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.018775285685058627,0.003062635253591124,0.011984224905356573,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8379705810546875,0.8786720092773437,8.508992700195313,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.9467611,62013,709,754317760,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02090581455712202,-0.008655273542757524,0.01038632825130903,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0438719238281249,0.9241618408203125,8.66940421142578,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.956969,62014,709,764317670,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019840550121090324,-0.0038615835806148956,0.012250541014364496,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8930372192382812,1.0773907470703123,8.568847741699217,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.9819775,62015,709,774318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02423476591972107,0.005858954398174323,0.015712650431467506,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8164227661132812,1.0486603271484374,8.465897070312499,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.982984,62016,709,784317820,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.029028455881863695,-0.0015978966540475428,0.01810949541253882,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9361328491210937,1.1540052001953125,8.571241943359375,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.9867203,62017,709,794317710,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021305288720633905,-0.003062635253591124,0.018508969576050704,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0342951171875,1.5682020874023437,8.44674345703125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857306.9968147,62018,709,804318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.023835291756209184,-0.012250541014364496,0.0111852765783328,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0749965454101562,1.419761584472656,8.621520178222656,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0069435,62019,709,814317970,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01691107292200316,-0.008255799379245638,0.0073236929977179045,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8571241943359375,1.4915876342773438,8.59997236328125,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0168507,62020,709,824318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01251685712337242,0.003728425526110933,0.012916331286884304,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.833182177734375,1.6256629272460936,8.51617530517578,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0269635,62021,709,834317710,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01038632825130903,0.005193164125654515,0.014913702104443732,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8451531860351562,1.6903063720703124,8.664615808105468,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0368788,62022,709,844317660,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.009187905760773371,-0.0006657902725198095,0.014514227940931847,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9528922607421875,1.39821376953125,8.396465222167969,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0468035,62023,709,854317690,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014247911831923924,-0.014381069886427886,0.007456851052221866,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0965443603515623,1.467645617675781,8.779537487792968,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0571165,62024,709,864317690,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0042610577441267805,-0.007856325215733753,0.008255799379245638,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0510545288085937,1.3551181396484375,8.690952026367187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.080698,62025,709,874318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0021305288720633903,-0.0001331580545039619,0.008122641324741676,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.8499415893554687,1.1372457885742187,8.339004382324218,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0811057,62026,709,884317760,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006125270507182248,0.005992112452678286,0.010253170196805066,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9433154541015625,1.2138602416992186,8.734047656249999,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0866847,62027,709,894318080,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0066579027251980945,-0.0003994741635118857,0.009587379924285258,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0869675537109373,1.3263877197265623,8.343792785644531,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.0966916,62028,709,904317670,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.007989483270237714,-0.011052118523828838,0.005459480234662438,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.1851298217773436,1.1659762084960936,8.602366564941406,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.1067066,62029,709,914317710,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.004527373853134705,-0.017576863194522972,0.0033289513625990473,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-1.0438719238281249,0.97683427734375,8.712499841308594,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.1166968,62030,709,924317690,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.007456851052221866,-0.013049489341388266,0.006125270507182248,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7733271362304687,1.0079588989257813,8.355763793945313,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.127049,62031,709,934318000,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013981595722916,0.0033289513625990473,0.013182647395892227,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.7948749511718749,1.0965443603515623,8.765172277832031,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1573857307.1367843,62032,709,944317660,/os1_imu,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011584750741844684,0.0111852765783328,0.008255799379245638,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,-0.9121908325195311,1.1324573852539062,8.422801440429687,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
